mp_id,full_name,club,mandate_status,district_number,office_name,street,postal_code,city,voivodeship,phone,email,raw_address
059,Jacek Czerniak,Lewica,aktywny,6,Biuro Poselskie Jacka Czerniaka,ul. Szkolna 3,08-500,Ryki,lubelskie,tel. 798 721 076,,ul. Szkolna 3 | 08-500 Ryki | woj. lubelskie
059,Jacek Czerniak,Lewica,aktywny,6,Biuro Poselskie Jacka Czerniaka Posła na Sejm RP,ul. Warszawska 9,21-400,Łuków,lubelskie,tel. 798 721 076,,ul. Warszawska 9 | 21-400 Łuków | woj. lubelskie
059,Jacek Czerniak,Lewica,aktywny,6,Biuro Poselskie Jacka Czerniaka Posła na Sejm RP,Plac Wolności 12,21-500,Biała Podlaska,lubelskie,tel. 798 721 076,,Plac Wolności 12 | 21-500 Biała Podlaska | woj. lubelskie
060,Zofia Czernow,KO,aktywny,1,*Biuro Poselskie Posła na Sejm RP Zofii Czernow,Plac Ratuszowy 56,58-500,Jelenia Góra,dolnośląskie,tel. 883-132-179,zofia.czernow@sejm.pl,Plac Ratuszowy 56 | 58-500 Jelenia Góra | woj. dolnośląskie
060,Zofia Czernow,KO,aktywny,1,Biuro Poselskie Posła na Sejm RP Zofii Czernow Filia w Lwówku Śląskim,ul. Wojska Polskiego 25D,59-600,Lwówek Śląski,dolnośląskie,,zofia.czernow@sejm.pl,ul. Wojska Polskiego 25D | 59-600 Lwówek Śląski | woj. dolnośląskie
061,Anita Czerwińska,PiS,aktywny,20,*Biuro Anity Czerwińskiej Posła na Sejm RP,ul. Konotopska 4,05-850,Ożarów Mazowiecki,mazowieckie,,,ul. Konotopska 4 | 05-850 Ożarów Mazowiecki | woj. mazowieckie
062,Katarzyna Czochara,PiS,aktywny,21,*Biuro Poselskie Katarzyny Czochara,ul. Klasztorna 4,48-200,Prudnik,opolskie,tel. 730-621-666,kczochara.biuro@gmail.com,ul. Klasztorna 4 | 48-200 Prudnik | woj. opolskie
063,Sławomir Ćwik,Polska2050-TD,aktywny,7,*Biuro Poselskie Posła na Sejm RP Sławomira Ćwika,ul. Rynek Wielki 14 Ip.,22-400,Zamość,lubelskie,,slawomir.cwik@sejm.pl,ul. Rynek Wielki 14 Ip. | 22-400 Zamość | woj. lubelskie
063,Sławomir Ćwik,Polska2050-TD,aktywny,7,Biuro Poselskie Posła na Sejm RP Sławomira Ćwika,ul. Lwowska 13d,22-100,Chełm,lubelskie,tel. 884 427 195,,ul. Lwowska 13d | 22-100 Chełm | woj. lubelskie
064,Władysław Dajczak,PiS,aktywny,8,*Biuro Poselskie Posła Władysława Dajczaka,ul. Warszawska 1 lok. 2,60-400,Gorzów Wielkopolski,lubuskie,tel. 882 841 111,dajczak@vp.pl,ul. Warszawska 1 lok. 2 | 60-400 Gorzów Wielkopolski | woj. lubuskie
064,Władysław Dajczak,PiS,aktywny,8,Biuro Posła Władysława Dajczaka,ul. Niepodległości 21,66-470,Kostrzyn n/o,lubuskie,tel. 882 841 111,dajczak@vp.pl,ul. Niepodległości 21 | 66-470 Kostrzyn n/o | woj. lubuskie
064,Władysław Dajczak,PiS,aktywny,8,Biuro Posła Władysława Dajczaka,ul. Kazimierza Wielkiego 2,66-300,Międzyrzecz,lubuskie,tel. 882 841 111,dajczak@vp.pl,ul. Kazimierza Wielkiego 2 | 66-300 Międzyrzecz | woj. lubuskie
064,Władysław Dajczak,PiS,aktywny,8,Biuro Posła Władysława Dajczaka,Plac Wileński 21,66-530,Drezdenko,lubuskie,tel. 882 841 111,dajczak@vp.pl,Plac Wileński 21 | 66-530 Drezdenko | woj. lubuskie
065,Anna Dąbrowska-Banaszek,PiS,aktywny,7,*Biuro Poselskie Poseł na Sejm RP Anny Dąbrowskiej-Banaszek,ul. Lwowska 14A lok. 3,22-100,Chełm,lubelskie,tel. 519 322 285,biuro@dabrowska-banaszek.pl | biurodabrowskabanaszek@gmail.com,ul. Lwowska 14A lok. 3 | 22-100 Chełm | woj. lubelskie
065,Anna Dąbrowska-Banaszek,PiS,aktywny,7,"Biuro Poselskie Krzysztofa Ciecióry, Anny Dąbrowskiej-Banaszek, Andrzeja Guta-Mostowego, Marcina Ociepy, Grzegorza Piechowiaka",ul. Wiejska 7 lok. 15,00-480,Warszawa,mazowieckie,tel. 691 414 393,,ul. Wiejska 7 lok. 15 | 00-480 Warszawa | woj. mazowieckie
066,Zbigniew Dolata,PiS,aktywny,37,*Biuro Poselskie Zbigniewa Dolaty,ul. Moniuszki 3,62-200,Gniezno,wielkopolskie,tel. (61) 424 26 69,zbigniewdolata@poczta.onet.pl,ul. Moniuszki 3 | 62-200 Gniezno | woj. wielkopolskie
066,Zbigniew Dolata,PiS,aktywny,37,Biuro Poselskie Zbigniewa Dolaty,ul. Mickiewicza 4,62-300,Września,wielkopolskie,,zbigniewdolata@poczta.onet.pl,ul. Mickiewicza 4 | 62-300 Września | woj. wielkopolskie
066,Zbigniew Dolata,PiS,aktywny,37,Biuro Poselskie Zbigniewa Dolaty,ul. Mickiewicza 3,63-100,Śrem,wielkopolskie,tel. 509-453-639,zbigniewdolata@poczta.onet.pl,ul. Mickiewicza 3 | 63-100 Śrem | woj. wielkopolskie
067,Barbara Dolniak,KO,aktywny,32,*Biuro Poselskie Barbara Dolniak,ul. Sączewskiego 25,42-500,Będzin,śląskie,tel. 517 369 700,biurob.dolniak@gmail.com,ul. Sączewskiego 25 | 42-500 Będzin | woj. śląskie
067,Barbara Dolniak,KO,aktywny,32,Regionalne Biuro Poselsko-Senatorskie,ul. Chłodna 2A,40-311,Katowice,śląskie,,,ul. Chłodna 2A | 40-311 Katowice | woj. śląskie
068,Andrzej Domański,KO,aktywny,19,*Biuro Poselskie Andrzeja Domańskiego,ul. Wiejska 2 lok. 15/10,00-489,Warszawa,mazowieckie,tel. 793 367 474,andrzej.domanski@sejm.pl,ul. Wiejska 2 lok. 15/10 | 00-489 Warszawa | woj. mazowieckie
069,Bartłomiej Dorywalski,PiS,aktywny,33,*Biuro Poselskie Posła na Sejm RP Bartłomieja Dorywalskiego,Plac Wolności 14A,29-100,Włoszczowa,świętokrzyskie,tel. 502 944 354,biuro.dorywalski@gmail.com,Plac Wolności 14A | 29-100 Włoszczowa | woj. świętokrzyskie
070,Robert Dowhan,KO,aktywny,8,*Biuro Posła Roberta Dowhana,ul. Kościelna 2,65-064,Zielona Góra,lubuskie,tel. 536 445 566,,ul. Kościelna 2 | 65-064 Zielona Góra | woj. lubuskie
071,Przemysław Drabek,PiS,aktywny,27,*Biuro Poselskie Przemysława Drabka,ul. Mostowa 1,43-300,Bielsko-Biała,śląskie,tel. 888 495 225,przemyslaw.drabek@sejm.pl,ul. Mostowa 1 | 43-300 Bielsko-Biała | woj. śląskie
071,Przemysław Drabek,PiS,aktywny,27,"Biuro Poselsko-Senatorskie Posła na Sejm RP Przemysława Drabka, Stanisława Szweda, Senatora RP Andrzeja Kalaty",ul. Głęboka 25 lok. 110,43-400,Cieszyn,śląskie,tel. 888 495 225,przemyslaw.drabek@sejm.pl,ul. Głęboka 25 lok. 110 | 43-400 Cieszyn | woj. śląskie
072,Elżbieta Duda,PiS,aktywny,13,*Biuro Posła na Sejm RP Elżbiety Duda,ul. Słomnicka 2,32-043,Skała,małopolskie,tel. 510 438 924,biuro@elzbieta-duda.pl,ul. Słomnicka 2 | 32-043 Skała | woj. małopolskie
072,Elżbieta Duda,PiS,aktywny,13,Biuro Parlamentarne Posła Elżbiety Duda,ul. Rynek 7,32-090,Słomniki,małopolskie,tel. 510 438 924,biuro@elzbieta-duda.pl,ul. Rynek 7 | 32-090 Słomniki | woj. małopolskie
072,Elżbieta Duda,PiS,aktywny,13,Małopolskie Biuro Poselsko-Senatorskie Prawa i Sprawiedliwości,ul. Retoryka 7 lok. 1,31-108,Kraków,małopolskie,,,ul. Retoryka 7 lok. 1 | 31-108 Kraków | woj. małopolskie
074,Adam Dziedzic,PSL-TD,aktywny,23,*Biuro Poselskie Posła na Sejm RP Adama Dziedzica,Plac Ofiar Getta 2,35-002,Rzeszów,podkarpackie,tel. 694 376 819,adam.dziedzic@sejm.pl,Plac Ofiar Getta 2 | 35-002 Rzeszów | woj. podkarpackie
074,Adam Dziedzic,PSL-TD,aktywny,23,Biuro Poselskie Posła na Sejm RP Adama Dziedzica,ul. Mickiewicza 29,38-500,Sanok,podkarpackie,tel. 694 376 819,adam.dziedzic@sejm.pl,ul. Mickiewicza 29 | 38-500 Sanok | woj. podkarpackie
074,Adam Dziedzic,PSL-TD,aktywny,23,Biuro Posła na Sejm RP Adama Dziedzica,ul. Rynek 5,37-700,Przemyśl,podkarpackie,tel. 694 376 819,adam.dziedzic@sejm.pl,ul. Rynek 5 | 37-700 Przemyśl | woj. podkarpackie
074,Adam Dziedzic,PSL-TD,aktywny,23,Biuro Posła na Sejm RP Adama Dziedzica,ul. Słowackiego 4,39-100,Ropczyce,podkarpackie,tel. 694 376 819,adam.dziedzic@sejm.pl,ul. Słowackiego 4 | 39-100 Ropczyce | woj. podkarpackie
075,Jan Michał Dziedziczak,PiS,aktywny,36,*Biuro Poselskie Jana Dziedziczaka,ul. Słowiańska 55,64-100,Leszno,wielkopolskie,tel. (65) 520 42 77,jan.dziedziczak@sejm.pl,ul. Słowiańska 55 | 64-100 Leszno | woj. wielkopolskie
075,Jan Michał Dziedziczak,PiS,aktywny,36,Biuro Poselskie Jana Dziedziczaka,ul. Zamkowa 18-20,62-800,Kalisz,wielkopolskie,tel. 601 779 606,jan.dziedziczak@sejm.pl,ul. Zamkowa 18-20 | 62-800 Kalisz | woj. wielkopolskie
075,Jan Michał Dziedziczak,PiS,aktywny,36,Biuro Poselskie Jana Dziedziczaka,ul. Fabryczna 1,63-800,Gostyń,wielkopolskie,tel. 607 601 984,jan.dziedziczak@sejm.pl,ul. Fabryczna 1 | 63-800 Gostyń | woj. wielkopolskie
075,Jan Michał Dziedziczak,PiS,aktywny,36,Biuro Poselskie Jana Dziedziczaka,ul. Rynek 12 lok. 13,63-900,Rawicz,wielkopolskie,tel. (65) 520 42 77,jan.dziedziczak@sejm.pl,ul. Rynek 12 lok. 13 | 63-900 Rawicz | woj. wielkopolskie
076,Agnieszka Dziemianowicz-Bąk,Lewica,aktywny,26,*Biuro Poselskie Agnieszki Dziemianowicz-Bąk,ul. Warszawska 63-65 lok. 1,81-309,Gdynia,pomorskie,tel. 799 770 114,kontakt@dziemianowicz-bak.pl,ul. Warszawska 63-65 lok. 1 | 81-309 Gdynia | woj. pomorskie
076,Agnieszka Dziemianowicz-Bąk,Lewica,aktywny,26,Biuro Poselskie Agnieszki Dziemianowicz-Bąk w Chojnicach,ul. Młyńska 23 lok. 4A,89-620,Chojnice,pomorskie,tel. 799 770 114,kontakt@dziemianowicz-bak.pl,ul. Młyńska 23 lok. 4A | 89-620 Chojnice | woj. pomorskie
076,Agnieszka Dziemianowicz-Bąk,Lewica,aktywny,26,Biuro Poselskie Agnieszki Dziemianowicz-Bąk w Słupsku,Al. Henryka Sienkiewicza 7,76-200,Słupsk,pomorskie,tel. 799 770 114,kontakt@dziemianowicz-bak.pl,Al. Henryka Sienkiewicza 7 | 76-200 Słupsk | woj. pomorskie
077,Magdalena Filiks,KO,aktywny,41,*Biuro Poselskie Magdaleny Filiks,ul. Traugutta 83,71-314,Szczecin,zachodniopomorskie,tel. 665 729 185,magdalena.filiks@sejm.pl,ul. Traugutta 83 | 71-314 Szczecin | woj. zachodniopomorskie
078,Magdalena Filipek-Sobczak,PiS,aktywny,6,*Biuro Poselskie Magdaleny FIlipek-Sobczak,ul. Chopina 15 lok. 2,20-026,Lublin,lubelskie,tel. 451 607 474,magdalena.filipek-sobczak@sejm.pl,ul. Chopina 15 lok. 2 | 20-026 Lublin | woj. lubelskie
078,Magdalena Filipek-Sobczak,PiS,aktywny,6,Biuro Poselskie Magdaleny FIlipek-Sobczak Filia w Rykach,ul. Karola Wojtyły 25 lok. 33,85-500,Ryki,lubelskie,tel. 571 920 513,magdalena.filipek-sobczak@sejm.pl,ul. Karola Wojtyły 25 lok. 33 | 85-500 Ryki | woj. lubelskie
079,Radosław Fogiel,PiS,aktywny,17,*Biuro Poselskie Radosława Fogla,Al. J. Grzecznarowskiego 2 lok. 36,26-600,Radom,mazowieckie,tel. 696 608 741,radoslaw.fogiel@sejm.pl,Al. J. Grzecznarowskiego 2 lok. 36 | 26-600 Radom | woj. mazowieckie
079,Radosław Fogiel,PiS,aktywny,17,Filia Biura Poselskiego Posła na Sejm RP Radosława Fogla,ul. Mostowa 1,27-100,Iłża,mazowieckie,tel. 696 608 741,radoslaw.fogiel@sejm.pl,ul. Mostowa 1 | 27-100 Iłża | woj. mazowieckie
080,Bronisław Foltyn,Konfederacja,aktywny,27,*Biuro Poselskie - Bronisław Foltyn - Poseł na Sejm RP,ul. Wzgórze 19,43-300,Bielsko - Biała,śląskie,,biuro@bronislawfoltyn.pl,ul. Wzgórze 19 | 43-300 Bielsko - Biała | woj. śląskie
080,Bronisław Foltyn,Konfederacja,aktywny,27,Biuro Poselskie - Bronisław Foltyn - Poseł na Sejm RP,ul. Głębocka 20,43-400,Cieszyn,śląskie,,biuro@bronislawfoltyn.pl,ul. Głębocka 20 | 43-400 Cieszyn | woj. śląskie
081,Roman Fritz,Konfederacja_KP,aktywny,30,*Biuro Poselskie Romana Fritza,ul. Józefa Poloka 1,44-200,Rybnik,śląskie,tel. 730 702 583,kancelaria.fritz@gmail.com,ul. Józefa Poloka 1 | 44-200 Rybnik | woj. śląskie
082,Joanna Frydrych,KO,aktywny,22,*Biuro Poselskie Posła Joanny Frydrych,ul. Feliksa Czajkowskiego 1,38-400,Krosno,podkarpackie,tel. 501-977-292,biuro.joannafrydrych@gmail.com,ul. Feliksa Czajkowskiego 1 | 38-400 Krosno | woj. podkarpackie
083,Konrad Frysztak,KO,aktywny,17,*Biuro Poselskie Posła na Sejm RP Konrada Frysztaka,ul. Ferdynanda Focha 14 lok. 7,26-600,Radom,mazowieckie,"tel. 513-782-757,368-37-98",biuro@frysztak.eu,ul. Ferdynanda Focha 14 lok. 7 | 26-600 Radom | woj. mazowieckie
084,Patryk Gabriel,KO,aktywny,25,*Biuro Poselskie - Patryk Gabriel,ul. Rynek 34 lok. 2,83-200,Starogard Gdański,pomorskie,tel. 604 252 993,biuro@patrykgabriel.pl,ul. Rynek 34 lok. 2 | 83-200 Starogard Gdański | woj. pomorskie
084,Patryk Gabriel,KO,aktywny,25,Biuro Poselskie - Patryk Gabriel,ul. Kard. Stefana Wyszyńskiego 12A,83-110,Tczew,pomorskie,tel. 604 252 993,biuro@patrykgabriel.pl,ul. Kard. Stefana Wyszyńskiego 12A | 83-110 Tczew | woj. pomorskie
084,Patryk Gabriel,KO,aktywny,25,Biuro Poselskie - Patryk Gabriel,ul. Chopina 28,83-000,Pruszcz Gdański,pomorskie,tel. 604 252 993,biuro@patrykgabriel.pl,ul. Chopina 28 | 83-000 Pruszcz Gdański | woj. pomorskie
085,Krzysztof Gadowski,KO,aktywny,30,*Biuro Poselskie Posła Krzysztofa Gadowskiego,ul. Katowicka 24,44-335,Jastrzębie Zdrój,śląskie,tel. 509 890 544,biur@gadowski.pl,ul. Katowicka 24 | 44-335 Jastrzębie Zdrój | woj. śląskie
085,Krzysztof Gadowski,KO,aktywny,30,Regionalne Biuro Poselsko-Senatorskie,ul. Chłodna 2A,40-311,Katowice,śląskie,,,ul. Chłodna 2A | 40-311 Katowice | woj. śląskie
086,Aleksandra Gajewska,KO,aktywny,19,*Biuro Poselskie Aleksandry Gajewskiej,ul. Bracka 5 lok. 9,00-501,Warszawa,mazowieckie,tel. 794 255 043,biuro@jasnezegajewska.pl,ul. Bracka 5 lok. 9 | 00-501 Warszawa | woj. mazowieckie
087,Kinga Gajewska,KO,aktywny,20,*Biuro Poselskie Kingi Gajewskiej,ul. Kościuszki 2,05-870,Błonie,mazowieckie,tel. 501 610 950,kontakt@kingagajewska.pl,ul. Kościuszki 2 | 05-870 Błonie | woj. mazowieckie
087,Kinga Gajewska,KO,aktywny,20,Biuro Poselskie Kingi Gajewskiej,ul. Grudowska 6,05-822,Milanówek,mazowieckie,,kontakt@kingagajewska.pl,ul. Grudowska 6 | 05-822 Milanówek | woj. mazowieckie
087,Kinga Gajewska,KO,aktywny,20,Biuro Poselskie Kingi Gajewskiej,ul. Wiejska 2 lok. 15/19,00-489,Warszawa,mazowieckie,,kontakt@kingagajewska.pl,ul. Wiejska 2 lok. 15/19 | 00-489 Warszawa | woj. mazowieckie
087,Kinga Gajewska,KO,aktywny,20,Biuro Poselskie Kingi Gajewskiej,ul. Powstańców Warszawy 17,05-400,Otwock,mazowieckie,,kontakt@kingagajewska.pl,ul. Powstańców Warszawy 17 | 05-400 Otwock | woj. mazowieckie
088,Elżbieta Gapińska,KO,aktywny,16,*Biuro Poselskie Posłanki na Sejm Elżbiety Gapińskiej,Plac Narutowicza 2,09-400,Płock,mazowieckie,tel. (24) 231 64 38,,Plac Narutowicza 2 | 09-400 Płock | woj. mazowieckie
088,Elżbieta Gapińska,KO,aktywny,16,Biuro Poselskie Posłanki na Sejm Elżbiety Gapińskiej,ul. Powstańców Styczniowych 20,06-500,Mława,mazowieckie,,,ul. Powstańców Styczniowych 20 | 06-500 Mława | woj. mazowieckie
088,Elżbieta Gapińska,KO,aktywny,16,Biuro Poselskie Posłanki na Sejm Elżbiety Gapińskiej,ul. Jana Pawła II 2e,09-500,Gostynin,mazowieckie,,,ul. Jana Pawła II 2e | 09-500 Gostynin | woj. mazowieckie
088,Elżbieta Gapińska,KO,aktywny,16,Biuro Poselskie Posłanki na Sejm Elżbiety Gapińskiej,ul. Świętokrzyska 2,09-200,Sierpc,mazowieckie,,,ul. Świętokrzyska 2 | 09-200 Sierpc | woj. mazowieckie
090,Krzysztof Gawkowski,Lewica,aktywny,4,*Biuro Poseł na Sejm RP Krzysztofa Gawkowskiego,ul. Ignacego Paderewskiego 28 lok. 2,85-075,Bydgoszcz,kujawsko-pomorskie,,biuro.sejm@gawkowski.pl,ul. Ignacego Paderewskiego 28 lok. 2 | 85-075 Bydgoszcz | woj. kujawsko-pomorskie
090,Krzysztof Gawkowski,Lewica,aktywny,4,Biuro Poselskie Krzysztofa Gawkowskiego,ul. Kościelna 8,89-100,Nakło nad Notecią,kujawsko-pomorskie,,biuro.sejm@gawkowski.pl,ul. Kościelna 8 | 89-100 Nakło nad Notecią | woj. kujawsko-pomorskie
090,Krzysztof Gawkowski,Lewica,aktywny,4,Biuro Poselskie Krzysztofa Gawkowskiego,ul. Moniuszki 9,05-200,Wołomin,mazowieckie,,biuro.sejm@gawkowski.pl,ul. Moniuszki 9 | 05-200 Wołomin | woj. mazowieckie
091,Zdzisław Gawlik,KO,aktywny,23,*Biuro Poselskie Zdzisława Gawlika,ul. Bernardyńska 11,35-069,Rzeszów,podkarpackie,tel. (17) 225 30 98,biurozdzislawgawlik@gmail.com,ul. Bernardyńska 11 | 35-069 Rzeszów | woj. podkarpackie
091,Zdzisław Gawlik,KO,aktywny,23,Biuro Poselskie Zdzisława Gawlika,ul. Wyspiańskiego 3 lok. 47,39-400,Tarnobrzeg,podkarpackie,tel. (17) 225 30 98,biurozdzislawgawlik@gmail.com,ul. Wyspiańskiego 3 lok. 47 | 39-400 Tarnobrzeg | woj. podkarpackie
092,Andrzej Gawron,PiS,aktywny,28,*Biuro Poselskie Andrzeja Gawron,ul. Edyty Stein 1,42-700,Lubliniec,śląskie,tel. 664 505 799,andrzej.gawron@sejm.pl,ul. Edyty Stein 1 | 42-700 Lubliniec | woj. śląskie
093,Grzegorz Gaża,PiS,aktywny,27,*Biuro Poselskie Grzegorza Gaży,ul. Piastowska 11,43-200,Pszczyna,śląskie,tel. 509 777 774,grzegorz.gaza.sejm@gmail.com,ul. Piastowska 11 | 43-200 Pszczyna | woj. śląskie
094,Elżbieta Gelert,KO,aktywny,34,*Biuro Poselskie Posła na Sejm RP Elżbieta Gelert,ul. Hetmańska 31,82-300,Elbląg,warmińsko-mazurskie,,elblagwsejmie@gmail.com,ul. Hetmańska 31 | 82-300 Elbląg | woj. warmińsko-mazurskie
095,Anna Gembicka,PiS,aktywny,5,*Biuro Poselskie Posła na Sejm RP Anny Gembickiej,ul. Bojańczyka 7,87-800,Włocławek,kujawsko-pomorskie,tel. 609 790 633,biuro@annagembicka.pl,ul. Bojańczyka 7 | 87-800 Włocławek | woj. kujawsko-pomorskie
096,Artur Daniel Gierada,KO,aktywny,33,*Biuro Poselskie Artura Gierady,ul. Paderewskiego 40 lok. 3,25-502,Kielce,świętokrzyskie,tel. 782 148 973,,ul. Paderewskiego 40 lok. 3 | 25-502 Kielce | woj. świętokrzyskie
096,Artur Daniel Gierada,KO,aktywny,33,Biuro Poselskie Artura Gierady,ul. Kilińskiego 30 lok. 109,27-400,Ostrowiec Świętokrzyski,świętokrzyskie,,,ul. Kilińskiego 30 lok. 109 | 27-400 Ostrowiec Świętokrzyski | woj. świętokrzyskie
096,Artur Daniel Gierada,KO,aktywny,33,Biuro Poselskie Artura Gierady,ul. Partyzantów 4 lok. 15,28-500,Kazimierza Wielka,świętokrzyskie,,,ul. Partyzantów 4 lok. 15 | 28-500 Kazimierza Wielka | woj. świętokrzyskie
096,Artur Daniel Gierada,KO,aktywny,33,Biuro Poselskie Artura Gierady,ul. Chrobrego 2,28-300,Jędrzejów,świętokrzyskie,,,ul. Chrobrego 2 | 28-300 Jędrzejów | woj. świętokrzyskie
097,Roman Giertych,KO,aktywny,33,*Biuro Poselskie Romana Giertycha,ul. Paderewskiego 40,25-502,Kielce,świętokrzyskie,tel. (41) 3454775,Roman.Giertych@sejm.pl,ul. Paderewskiego 40 | 25-502 Kielce | woj. świętokrzyskie
097,Roman Giertych,KO,aktywny,33,Biuro Poselskie Romana Giertycha,ul. Nowy Świat 41A lok. 64,00-042,Warszawa,mazowieckie,,Roman.Giertych@sejm.pl,ul. Nowy Świat 41A lok. 64 | 00-042 Warszawa | woj. mazowieckie
097,Roman Giertych,KO,aktywny,33,Biuro Poselskie Romana Giertycha,ul. Kilińskiego 30,27-400,Ostrowiec Świętokrzyski,świętokrzyskie,,Roman.Giertych@sejm.pl,ul. Kilińskiego 30 | 27-400 Ostrowiec Świętokrzyski | woj. świętokrzyskie
098,Włodzisław Giziński,KO,aktywny,4,*Biuro Poselskie Włodzisława Gizińskiego,ul. Gdańska 162 lok. 3,85-003,Bydgoszcz,kujawsko-pomorskie,tel. 661 665 866,,ul. Gdańska 162 lok. 3 | 85-003 Bydgoszcz | woj. kujawsko-pomorskie
099,Szymon Giżyński,PiS,aktywny,28,*Biuro Posła na Sejm RP Szymona Giżyńskiego Prawo i Sprawiedliwość,ul. Łódzka 8/12 lok. 15,42-200,Częstochowa,śląskie,tel. 500 850 704,szymon.gizynski@sejm.pl,ul. Łódzka 8/12 lok. 15 | 42-200 Częstochowa | woj. śląskie
100,Piotr Gliński,PiS,aktywny,19,*Biuro Poselskie Piotra Glińskiego,ul. Koszykowa 10,00-564,Warszawa,mazowieckie,,,ul. Koszykowa 10 | 00-564 Warszawa | woj. mazowieckie
100,Piotr Gliński,PiS,aktywny,19,Biuro Poselskie Posła na Sejm RP Piotra Glińskiego,ul. Waszyngtona 30/36,03-909,Warszawa,mazowieckie,,,ul. Waszyngtona 30/36 | 03-909 Warszawa | woj. mazowieckie
101,Tomasz Głogowski,KO,aktywny,29,*Biuro Poselskie Tomasza Głogowskiego,ul. Opolska 1,42-600,Tarnowskie Góry,śląskie,tel. (32) 7688611,biuro@glogowski.pl,ul. Opolska 1 | 42-600 Tarnowskie Góry | woj. śląskie
101,Tomasz Głogowski,KO,aktywny,29,Regionalne Biuro Poselsko-Senatorskie,ul. Chłodna 2A,40-311,Katowice,śląskie,,,ul. Chłodna 2A | 40-311 Katowice | woj. śląskie
102,Piotr Głowski,KO,aktywny,38,*Biuro Poselskie Piotra Głowskiego,ul. Dąbrowskiego 8,64-920,Piła,wielkopolskie,tel. 694 332 210,glowski.biuro@gmail.com,ul. Dąbrowskiego 8 | 64-920 Piła | woj. wielkopolskie
103,Marta Golbik,KO,aktywny,29,*Biuro Poselskie Marty Golbik,ul. Zwycięstwa 26 lok. 1,44-100,Gliwice,śląskie,tel. 505 508 043,biuro@golbik.pl,ul. Zwycięstwa 26 lok. 1 | 44-100 Gliwice | woj. śląskie
103,Marta Golbik,KO,aktywny,29,Regionalne Biuro Poselsko-Senatorskie,ul. Chłodna 2A,40-311,Katowice,śląskie,,,ul. Chłodna 2A | 40-311 Katowice | woj. śląskie
104,Małgorzata Golińska,PiS,aktywny,40,*Biuro Poselskie Poseł na Sejm Małgorzaty Golińskiej,ul. Mickiewicza 2 lok.16/17/18,78-400,Szczecinek,zachodniopomorskie,tel. 883 101 117,golinska.biuro@gmail.com,ul. Mickiewicza 2 lok.16/17/18 | 78-400 Szczecinek | woj. zachodniopomorskie
104,Małgorzata Golińska,PiS,aktywny,40,Biuro Poselskie Poseł na Sejm RP Małgorzaty Golińskiej w Drawsku Pomorskim,ul. Jana Sobieskiego 8,78-500,Drawsko Pomorskie,zachodniopomorskie,,golinska.biuro@gmail.com,ul. Jana Sobieskiego 8 | 78-500 Drawsko Pomorskie | woj. zachodniopomorskie
105,Kazimierz Gołojuch,PiS,aktywny,23,*Biuro Poselskie Posła na Sejm RP Kazimierza Gołojucha PiS,ul. Cetnarskiego 33,37-100,Łańcut,podkarpackie,tel. 516 045 052,biuro@kazimierzgolojuch.pl,ul. Cetnarskiego 33 | 37-100 Łańcut | woj. podkarpackie
105,Kazimierz Gołojuch,PiS,aktywny,23,Biuro Poselskie Posła na Sejm RP Kazimierza Gołojucha PiS,38-123 Wysoka Strzyżowska 241,,,podkarpackie,tel. 516 045 052,biuro@kazimierzgolojuch.pl,38-123 Wysoka Strzyżowska 241 | woj. podkarpackie
106,Adam Gomoła,niez.,aktywny,21,*Biuro Poselskie Adama Gomoły,ul. Krakowska 9,45-018,Opole,opolskie,tel. 572 400 215,biuro@adamgomola.pl,ul. Krakowska 9 | 45-018 Opole | woj. opolskie
107,Robert Gontarz,PiS,aktywny,34,*Biuro Poselskie PIS Poseł Robert Gontarz,ul. 1 Maja 2,82-300,Elbląg,warmińsko-mazurskie,,biuro-elblag@wp.pl,ul. 1 Maja 2 | 82-300 Elbląg | woj. warmińsko-mazurskie
107,Robert Gontarz,PiS,aktywny,34,Biuro Poselskie PIS Poseł Robert Gontarz,Plac Mickiewicza 23,13-200,Działdowo,warmińsko-mazurskie,tel. (23) 697 20 48,biuro.gontarz@wp.pl,Plac Mickiewicza 23 | 13-200 Działdowo | woj. warmińsko-mazurskie
108,Stanisław Gorczyca,KO,aktywny,34,*Biuro Poselskie Stanisława Gorczycy,ul. Jana III Sobieskiego 4,14-100,Ostróda,warmińsko-mazurskie,,sejm.sg@gmail.com,ul. Jana III Sobieskiego 4 | 14-100 Ostróda | woj. warmińsko-mazurskie
109,Mariusz Gosek,PiS,aktywny,33,*Biuro Posła na Sejm RP Mariusza Goska,ul. Krakowska 45A lok. 3,26-200,Końskie,świętokrzyskie,tel. 538 433 823,biuro.posel.gosek@gmail.com,ul. Krakowska 45A lok. 3 | 26-200 Końskie | woj. świętokrzyskie
110,Daria Gosek-Popiołek,Lewica,aktywny,13,*Biuro Poselskie Darii Gosek-Popiołek,ul. św. Gertrudy 14/2,31-048,Kraków,małopolskie,tel. 519-816-962,daria.gosek-popiolek@sejm.pl,ul. św. Gertrudy 14/2 | 31-048 Kraków | woj. małopolskie
112,Piotr Górnikiewicz,Polska2050-TD,aktywny,15,*Biuro Poselskie Posła Piotra Górnikiewicza,ul. Szeroka 7,33-100,Tarnów,małopolskie,tel. 794 565 545,piotr.gornikiewicz@sejm.pl,ul. Szeroka 7 | 33-100 Tarnów | woj. małopolskie
